Gender,Degree,Specialization,CollegeState,collegeGPA,CollegeCityTier,GraduationYear,10percentage,12graduation,12percentage,CollegeTier,Salary
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,65.6,0,2013,62.13,2010,74,2,95000
f,B.Tech/B.E.,electronics and communication engineering,Andhra Pradesh,80.14,0,2012,87,2008,96.6,2,325000
f,B.Tech/B.E.,electronics and electrical engineering,Tamil Nadu,80.7,1,2012,82,2008,82,2,50000
f,B.Tech/B.E.,electrical engineering,Uttar Pradesh,65,0,2010,71,2005,75,2,560000
m,B.Tech/B.E.,electronics and communication engineering,Tamil Nadu,63,1,2011,72.36,2007,80.83,2,230000
f,MCA,computer application,Karnataka,84.3,0,2012,78.08,2006,62.5,2,415000
f,B.Tech/B.E.,electronics and communication engineering,Telangana,77.3,1,2013,90,2009,93,2,100000
m,B.Tech/B.E.,electrical engineering,West Bengal,76,0,2014,65,2010,71.25,2,215000
m,B.Tech/B.E.,computer science & engineering,Madhya Pradesh,71,0,2014,63,2011,69.32,2,180000
m,B.Tech/B.E.,electronics and communication engineering,Punjab,70.02,0,2013,81,2009,79,2,375000
m,B.Tech/B.E.,computer engineering,West Bengal,73.3,0,2013,80.63,2008,72.4,2,380000
m,B.Tech/B.E.,electronics and communication engineering,Delhi,69,1,2014,68.2,2010,76.4,1,180000
m,MCA,computer application,Delhi,60,1,2012,57,2007,55,2,95000
f,B.Tech/B.E.,computer engineering,Rajasthan,81,0,2012,82,2008,86,2,120000
m,B.Tech/B.E.,electronics and electrical engineering,Bihar,62,0,2014,78,2009,70,1,325000
m,B.Tech/B.E.,electronics & telecommunications,Orissa,67,0,2011,68.8,2007,68.7,2,240000
m,B.Tech/B.E.,information technology,Punjab,67.6,0,2012,70,2008,61,2,110000
m,B.Tech/B.E.,information technology,Uttar Pradesh,72.16,0,2012,83.83,2008,79.83,2,390000
m,B.Tech/B.E.,electronics and electrical engineering,Jharkhand,74.2,0,2014,92.2,2010,88.6,2,450000
m,MCA,computer application,Jharkhand,85.2,0,2011,69.33,2003,63,1,700000
m,MCA,computer application,Telangana,77,1,2011,78.5,2004,82,2,360000
m,B.Tech/B.E.,electronics and communication engineering,West Bengal,73.8,1,2011,73.5,2008,81,2,330000
m,B.Tech/B.E.,mechanical engineering,Maharashtra,60.7,1,2014,91.53,2010,71.17,1,210000
m,MCA,computer application,Telangana,64.2,0,2013,76.5,2006,69,1,300000
m,B.Tech/B.E.,electronics and instrumentation engineering,Punjab,80.7,0,2011,82.8,2006,80.4,1,435000
m,B.Tech/B.E.,information technology,Madhya Pradesh,79,0,2014,75.4,2009,68.8,2,315000
f,B.Tech/B.E.,electronics and instrumentation engineering,Andhra Pradesh,61,0,2010,78,2006,82,2,50000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,61.65,0,2011,67.5,2006,63.6,2,180000
f,B.Tech/B.E.,electronics and communication engineering,Andhra Pradesh,75,0,2014,90,2010,74,2,305000
m,B.Tech/B.E.,mechanical engineering,Andhra Pradesh,77.37,0,2012,80.5,2008,95,2,550000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,67.46,0,2012,69.2,2008,71.2,2,300000
m,B.Tech/B.E.,information technology,Maharashtra,54.75,1,2010,77.4,2007,72.48,2,220000
m,B.Tech/B.E.,information technology,Punjab,71.9,0,2012,81.9,2008,72,2,325000
f,B.Tech/B.E.,computer science & engineering,Andhra Pradesh,73,0,2014,82.7,2010,91,2,320000
m,B.Tech/B.E.,information technology,Orissa,73,0,2013,71,2008,62,2,345000
f,B.Tech/B.E.,computer engineering,Telangana,83.7,1,2012,90,2008,93,2,115000
m,B.Tech/B.E.,computer science & engineering,Telangana,74.86,1,2014,91.3,2010,88.9,2,180000
m,B.Tech/B.E.,computer science & engineering,Orissa,85.8,0,2012,82,2008,70.16,2,360000
m,MCA,computer application,Orissa,87,0,2012,70.2,2005,55,2,310000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,67.1,0,2011,59.3,2006,60.4,2,435000
m,B.Tech/B.E.,information technology,Uttar Pradesh,75,0,2014,78,2010,76.6,1,325000
m,B.Tech/B.E.,computer science & engineering,Karnataka,71.8,0,2013,82,2008,69.4,2,320000
f,B.Tech/B.E.,electronics & instrumentation eng,Madhya Pradesh,68.2,0,2012,73.2,2008,57.6,2,205000
m,B.Tech/B.E.,electronics and communication engineering,West Bengal,75.9,1,2013,83.75,2009,74.8,2,325000
f,B.Tech/B.E.,computer engineering,Karnataka,78.24,1,2011,94.24,2007,89.67,2,600000
f,B.Tech/B.E.,mechanical engineering,Telangana,71.9,1,2013,73.8,2009,92.9,2,345000
m,B.Tech/B.E.,computer science & engineering,Karnataka,70.35,0,2016,71.84,2010,66.83,2,325000
m,B.Tech/B.E.,mechanical engineering,Andhra Pradesh,63,0,2012,82,2008,91.9,2,255000
m,MCA,computer application,Delhi,79.29,1,2013,56.5,2006,56.8,1,100000
m,B.Tech/B.E.,computer science & engineering,Orissa,72,0,2014,67,2008,60.44,2,185000
m,MCA,computer application,Punjab,66.39,0,2011,82,2006,65,2,300000
m,B.Tech/B.E.,information technology,Punjab,55,0,2012,56,2008,58.4,2,190000
m,B.Tech/B.E.,electrical engineering,Orissa,72,0,2012,75,2007,56,2,120000
m,B.Tech/B.E.,electrical engineering,Karnataka,69,1,2013,87.68,2009,75,2,200000
f,B.Tech/B.E.,information technology,Uttar Pradesh,75,0,2014,74,2010,78,2,180000
f,B.Tech/B.E.,computer engineering,Tamil Nadu,73.46,0,2011,76.18,2007,86.33,2,170000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,70,0,2010,76,2005,71,2,370000
m,B.Tech/B.E.,mechanical engineering,Karnataka,79.4,0,2012,79.68,2008,65.83,2,155000
f,B.Tech/B.E.,computer science & engineering,Karnataka,70.42,1,2014,78.72,2010,69.88,2,200000
m,B.Tech/B.E.,computer engineering,Maharashtra,67.95,1,2012,80.5,2008,68.4,1,550000
f,B.Tech/B.E.,information technology,Maharashtra,54.68,0,2012,82,2008,65.6,2,195000
m,B.Tech/B.E.,computer science & engineering,Tamil Nadu,84,1,2012,86.2,2008,91.33,2,400000
m,B.Tech/B.E.,computer science & engineering,Telangana,70.52,1,2013,64,2009,66.5,2,200000
m,B.Tech/B.E.,electronics and communication engineering,Telangana,75,1,2012,88.83,2008,97.2,2,530000
m,B.Tech/B.E.,computer science & engineering,Karnataka,75.04,1,2014,67.42,2010,85.5,2,325000
f,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,70.08,0,2013,79.33,2008,71,2,150000
m,B.Tech/B.E.,electrical engineering,Karnataka,80.3,1,2012,90.4,2008,65,2,375000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,64.06,0,2014,82.4,2010,72,2,225000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,68.2,0,2011,68.8,2006,63.6,2,120000
m,B.Tech/B.E.,computer science & engineering,Karnataka,64.25,1,2013,77,2008,66,2,240000
m,B.Tech/B.E.,civil engineering,Himachal Pradesh,75,0,2014,84.6,2010,70.4,2,375000
m,B.Tech/B.E.,mechanical and automation,Delhi,75.39,1,2013,91.8,2008,82.7,1,180000
m,B.Tech/B.E.,information technology,West Bengal,78.6,1,2013,78.25,2009,74.6,2,520000
f,B.Tech/B.E.,electronics and communication engineering,Uttarakhand,76.11,0,2012,70,2007,69,2,365000
m,B.Tech/B.E.,information technology,Uttar Pradesh,62,0,2012,58,2008,64,2,130000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,68.62,0,2013,87,2008,75,2,240000
m,MCA,computer application,Sikkim,68,0,2013,69.5,2008,64.4,2,520000
m,B.Tech/B.E.,chemical engineering,Gujarat,69.94,0,2010,83.14,2006,58,2,120000
m,B.Tech/B.E.,mechanical engineering,Tamil Nadu,79,0,2014,95.8,2010,87.16,2,110000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,75.64,0,2014,87,2009,92.5,2,450000
m,B.Tech/B.E.,electronics & telecommunications,Karnataka,94.7,1,2013,84.75,2008,75.6,2,325000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,70,0,2011,75,2007,75,2,420000
m,B.Tech/B.E.,information technology,Uttar Pradesh,64,0,2013,68,2007,70,2,95000
m,B.Tech/B.E.,electronics and electrical engineering,Uttar Pradesh,64.7,0,2012,75,2008,62.8,2,360000
m,B.Tech/B.E.,mechanical engineering,Andhra Pradesh,76,0,2014,83.33,2010,80.3,1,320000
f,MCA,computer application,Tamil Nadu,86.7,0,2012,92.8,2006,83,2,300000
m,B.Tech/B.E.,computer science & engineering,Kerala,66.2,0,2013,91.8,2009,89,2,325000
m,B.Tech/B.E.,information technology,Uttar Pradesh,71.32,0,2012,72,2007,76,2,240000
f,B.Tech/B.E.,computer engineering,Haryana,80.67,0,2012,80,2008,83,2,420000
f,B.Tech/B.E.,computer science & engineering,Karnataka,68.57,0,2014,93.6,2010,69.8,2,115000
m,B.Tech/B.E.,mechanical engineering,Maharashtra,56.36,0,2012,70,2008,68.67,2,180000
m,B.Tech/B.E.,electronics and communication engineering,Telangana,69.2,1,2013,81.5,2012,89,2,400000
m,B.Tech/B.E.,electrical engineering,Assam,76.4,0,2013,90.4,2009,83.6,2,360000
f,B.Tech/B.E.,electronics and electrical engineering,Tamil Nadu,73.4,0,2012,73,2008,71,2,300000
m,B.Tech/B.E.,computer science & engineering,Madhya Pradesh,74,0,2013,86.6,2009,75,2,390000
m,B.Tech/B.E.,aeronautical engineering,Telangana,60,1,2013,69,2009,87,2,145000
m,B.Tech/B.E.,information technology,Delhi,67,1,2014,72.6,2008,71.4,2,320000
m,B.Tech/B.E.,computer engineering,Haryana,78,0,2012,88,2008,80,2,480000
m,B.Tech/B.E.,computer science & engineering,Punjab,62,0,2015,76,2009,89.8,2,330000
m,B.Tech/B.E.,computer science & engineering,Uttarakhand,72,0,2014,77.6,2010,77.4,2,325000
f,B.Tech/B.E.,information technology,Maharashtra,62.13,1,2010,82.13,2006,78.5,2,630000
m,MCA,computer application,Andhra Pradesh,78.5,0,2014,72.8,2008,80.2,2,120000
m,B.Tech/B.E.,electronics and communication engineering,Haryana,70,0,2013,76,2009,68.2,2,205000
f,B.Tech/B.E.,computer engineering,Orissa,86.76,0,2013,88.8,2009,79.8,2,450000
m,B.Tech/B.E.,telecommunication engineering,Karnataka,72.6,1,2013,82.4,2008,71.3,2,350000
m,B.Tech/B.E.,computer science & engineering,Andhra Pradesh,68.75,0,2014,75,2010,71.6,2,320000
m,B.Tech/B.E.,computer engineering,Tamil Nadu,74.3,0,2010,79.8,2006,74.5,2,120000
m,B.Tech/B.E.,information technology,West Bengal,84.8,1,2013,76.8,2009,83.6,2,290000
f,MCA,computer application,Tamil Nadu,88,0,2012,87.8,2006,73.83,2,315000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,67,0,2011,60.14,2007,66,2,135000
m,MCA,computer application,Karnataka,72,1,2012,62,2004,64,2,330000
m,B.Tech/B.E.,computer engineering,West Bengal,74.5,0,2010,64,2004,53,2,360000
m,MCA,computer application,Uttar Pradesh,76.67,0,2013,62.86,2007,69.04,2,315000
m,MCA,computer application,Tamil Nadu,70,0,2015,72,2008,68,2,105000
m,B.Tech/B.E.,computer engineering,Madhya Pradesh,72,0,2013,75,2009,70,2,200000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,65,0,2014,83,2009,76,2,250000
f,B.Tech/B.E.,electronics engineering,Maharashtra,61.32,0,2011,84,2007,71.83,2,410000
m,MCA,computer application,Uttar Pradesh,64,0,2011,53,2004,61,2,340000
m,B.Tech/B.E.,information technology,Uttar Pradesh,75,0,2014,86.6,2009,73.2,2,325000
m,B.Tech/B.E.,computer science & engineering,Telangana,61.2,1,2014,73.4,2010,74.4,2,315000
m,B.Tech/B.E.,mechanical engineering,Haryana,69,0,2012,71.1,2009,71.01,2,255000
m,B.Tech/B.E.,information technology,Uttar Pradesh,68.8,0,2014,76,2010,71,2,180000
m,B.Tech/B.E.,computer science & engineering,Punjab,73.5,0,2013,72,2009,53,2,360000
f,B.Tech/B.E.,electronics and communication engineering,Telangana,79,1,2013,80,2009,90,2,250000
m,B.Tech/B.E.,computer science & engineering,Karnataka,67.7,0,2014,90.8,2010,90.1,2,250000
m,B.Tech/B.E.,electronics and communication engineering,Karnataka,72.58,1,2013,80.6,2008,63,2,300000
f,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,65,0,2014,81,2010,78,2,170000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,61.72,0,2014,68,2010,67,2,120000
m,B.Tech/B.E.,electronics and communication engineering,Madhya Pradesh,71.81,0,2012,82.8,2008,73.11,2,405000
m,B.Tech/B.E.,electronics & telecommunications,Maharashtra,75.2,1,2013,89.23,2009,88,2,400000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,68.9,0,2013,74.5,2009,61.2,2,280000
m,MCA,computer application,Telangana,72,1,2012,78.3,2006,63.8,2,240000
m,B.Tech/B.E.,computer science & engineering,Andhra Pradesh,72,0,2015,89,2011,95.7,2,300000
m,B.Tech/B.E.,information technology,Andhra Pradesh,63.79,0,2013,81.6,2009,85.4,2,345000
f,B.Tech/B.E.,electronics and communication engineering,Tamil Nadu,72.6,1,2014,86.2,2010,84.3,2,300000
f,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,73.5,0,2012,84,2006,71,2,200000
f,B.Tech/B.E.,information technology,Madhya Pradesh,70,0,2012,74,2008,76.44,2,305000
f,B.Tech/B.E.,information technology,Uttar Pradesh,83.54,0,2011,79.4,2007,83.2,2,180000
f,B.Tech/B.E.,electronics and communication engineering,Andhra Pradesh,69.98,0,2012,85,2009,84.17,2,330000
f,B.Tech/B.E.,electronics and communication engineering,Karnataka,79.95,1,2014,93.44,2010,86,2,325000
m,B.Tech/B.E.,mechanical engineering,Uttar Pradesh,63.82,0,2015,74.5,2010,62,2,60000
m,M.Tech./M.E.,information technology,Uttar Pradesh,72.7,0,2013,74,2006,72,2,445000
m,B.Tech/B.E.,computer engineering,Karnataka,66,1,2013,92,2009,72,2,300000
m,B.Tech/B.E.,telecommunication engineering,Karnataka,73.56,1,2014,82.56,2010,81.66,2,400000
m,MCA,computer application,Uttarakhand,55,0,2014,58,2007,63,2,125000
m,B.Tech/B.E.,computer science & engineering,Karnataka,67.1,1,2014,76,2010,69,2,400000
m,B.Tech/B.E.,computer science & engineering,Telangana,65.61,1,2011,77.4,2007,88.1,2,330000
m,B.Tech/B.E.,instrumentation engineering,Karnataka,58.13,1,2013,65,2008,70.4,2,260000
f,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,75.16,0,2014,60,2010,73,2,240000
m,B.Tech/B.E.,computer science & engineering,Telangana,66.23,1,2014,69,2010,83.6,2,145000
f,B.Tech/B.E.,computer engineering,Rajasthan,74.7,0,2012,76.2,2008,72.6,2,450000
m,B.Tech/B.E.,information technology,Tamil Nadu,69.2,0,2013,71,2008,73,2,120000
f,B.Tech/B.E.,electronics and communication engineering,Himachal Pradesh,74,0,2014,82.2,2010,68.8,2,180000
m,B.Tech/B.E.,electronics and communication engineering,Orissa,80.9,0,2013,70.14,2009,75.2,2,250000
m,B.Tech/B.E.,electronics and electrical engineering,Karnataka,71.16,1,2014,92.4,2009,82.4,2,335000
f,B.Tech/B.E.,biotechnology,Punjab,69.54,0,2011,88.4,2006,79.2,1,315000
m,B.Tech/B.E.,electronics and electrical engineering,Delhi,74.62,1,2013,87.2,2009,87,1,420000
m,B.Tech/B.E.,computer engineering,Uttarakhand,60,0,2012,73,2008,70,2,600000
f,B.Tech/B.E.,information technology,Uttar Pradesh,77.34,0,2013,81,2009,76,2,275000
m,B.Tech/B.E.,computer engineering,Orissa,71,0,2011,75.83,2007,62,2,80000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,73,0,2011,81,2007,86,2,360000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,75.22,0,2012,83.66,2007,80,2,325000
f,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,70.86,0,2013,71,2009,68,2,215000
m,B.Tech/B.E.,information science engineering,Karnataka,65.2,1,2011,86.2,2006,60.2,2,445000
f,B.Tech/B.E.,information technology,Haryana,71.02,0,2015,71.6,2011,64.4,2,95000
m,B.Tech/B.E.,electronics & telecommunications,Maharashtra,58.26,0,2011,79.86,2007,78.16,2,445000
m,B.Tech/B.E.,computer engineering,Karnataka,72,0,2012,87.3,2008,82,2,430000
m,B.Tech/B.E.,computer engineering,Tamil Nadu,76.2,1,2012,77.7,2008,64.1,2,105000
m,B.Tech/B.E.,computer science & engineering,West Bengal,81,1,2013,81.25,2009,75.85,2,340000
m,B.Tech/B.E.,mechanical engineering,Punjab,72.63,0,2014,67,2010,76,2,210000
f,B.Tech/B.E.,electronics and communication engineering,Karnataka,61,0,2010,64,2006,68,2,200000
m,B.Tech/B.E.,electronics and communication engineering,Uttarakhand,75,0,2013,80,2008,77,2,335000
m,B.Tech/B.E.,mechanical engineering,Maharashtra,72.1,0,2014,87.31,2011,86.31,2,325000
m,MCA,computer application,Karnataka,79.6,0,2012,75.71,2004,53.44,2,310000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,67,0,2014,75,2009,64,2,240000
f,B.Tech/B.E.,information technology,Maharashtra,61,0,2013,80,2008,71.17,2,180000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,65,0,2013,65.66,2008,71.66,2,180000
m,B.Tech/B.E.,computer engineering,Orissa,78,0,2012,72,2006,64,2,110000
m,MCA,computer application,Uttar Pradesh,65,0,2012,58,2004,67,2,95000
m,B.Tech/B.E.,information technology,Haryana,72,0,2011,61,2006,61,2,325000
m,MCA,computer application,West Bengal,80.03,1,2014,55.6,2005,50.8,2,120000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,61.18,0,2013,72.5,2008,63.2,2,505000
m,B.Tech/B.E.,mechanical engineering,Punjab,67.77,0,2014,91,2010,75,2,180000
m,B.Tech/B.E.,information technology,Uttar Pradesh,66.26,0,2013,73,2009,68.16,2,100000
m,B.Tech/B.E.,mechanical engineering,Uttar Pradesh,76.2,0,2011,76,2006,74.2,2,1000000
f,B.Tech/B.E.,information & communication technology,Karnataka,72,0,2014,89,2010,82,1,450000
m,MCA,computer application,Uttar Pradesh,73.3,0,2013,54.8,2007,61.6,2,145000
m,M.Sc. (Tech.),information science,Gujarat,81.2,0,2013,73,2008,47.2,1,460000
f,B.Tech/B.E.,computer science & engineering,Karnataka,70,0,2012,70,2008,61,2,250000
m,B.Tech/B.E.,electronics and communication engineering,Rajasthan,77.75,1,2012,74.33,2008,82.2,2,200000
f,B.Tech/B.E.,computer engineering,Maharashtra,63.23,0,2011,78.53,2006,74.14,2,370000
f,MCA,computer application,Uttar Pradesh,75.65,0,2014,66.8,2008,64.33,2,200000
f,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,73.8,0,2013,84.8,2009,81.2,2,325000
m,B.Tech/B.E.,information technology,Rajasthan,65,1,2010,70,2006,60,2,160000
m,B.Tech/B.E.,mechanical engineering,Haryana,65.05,0,2011,84,2004,67,2,150000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,67,0,2012,69,2007,66.6,2,210000
m,B.Tech/B.E.,computer engineering,Karnataka,80.07,0,2012,74,2007,66,2,450000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,60,0,2017,64,2009,60.01,2,145000
f,B.Tech/B.E.,instrumentation and control engineering,Delhi,74.88,1,2014,92,2010,81,2,300000
m,B.Tech/B.E.,electrical engineering,Uttarakhand,71.44,0,2014,81.5,2009,83.16,1,700000
f,MCA,computer application,Uttar Pradesh,74,0,2013,76,2007,58,2,230000
m,B.Tech/B.E.,electronics and communication engineering,Telangana,58,1,2011,71,2007,83,2,280000
f,B.Tech/B.E.,computer science & engineering,Haryana,69,0,2014,89.6,2008,69.6,2,180000
m,MCA,computer application,Maharashtra,57.92,1,2011,50.66,2004,55.33,2,85000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,70.84,0,2013,72.33,2009,67,2,700000
m,B.Tech/B.E.,information technology,Uttarakhand,75,0,2012,64,2007,61,2,140000
m,B.Tech/B.E.,computer engineering,Karnataka,69.11,0,2010,82,2006,63,2,550000
f,B.Tech/B.E.,computer engineering,Uttar Pradesh,79.22,0,2013,89,2009,88.8,2,365000
f,MCA,computer application,Telangana,70.44,1,2012,88.3,2006,87,2,300000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,67.08,0,2012,61.6,2007,61.2,2,170000
f,B.Tech/B.E.,computer engineering,Rajasthan,77.8,1,2011,82.5,2006,85.23,2,435000
f,B.Tech/B.E.,industrial engineering,Maharashtra,65,0,2012,69.73,2008,75.5,2,350000
m,B.Tech/B.E.,computer science & engineering,Karnataka,61.48,0,2014,76.64,2010,61.16,2,120000
f,B.Tech/B.E.,electronics and electrical engineering,Maharashtra,60,0,2013,70.3,2009,64.57,2,200000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,60,0,2013,84,2009,78,2,500000
m,B.Tech/B.E.,computer engineering,Tamil Nadu,70,1,2010,71.4,2007,81.75,2,125000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,74.28,0,2014,57.5,2009,59.2,2,315000
m,B.Tech/B.E.,electrical engineering,Uttar Pradesh,70,0,2014,86.4,2010,82.8,2,335000
m,B.Tech/B.E.,electronics and communication engineering,Andhra Pradesh,74.26,0,2012,83,2008,96.2,2,430000
m,B.Tech/B.E.,electronics and communication engineering,Rajasthan,69.38,1,2013,72.3,2008,60.2,2,280000
m,MCA,computer application,Madhya Pradesh,75,0,2013,66,2007,62,2,250000
m,B.Tech/B.E.,electronics and communication engineering,Telangana,75.2,1,2013,86.8,2009,88.4,2,170000
m,B.Tech/B.E.,information technology,Chhattisgarh,71.02,0,2012,67.2,2007,60.8,2,550000
f,B.Tech/B.E.,electronics and communication engineering,Tamil Nadu,86,0,2012,77,2008,79,2,150000
m,MCA,computer application,Karnataka,67,1,2011,57.78,2005,45.5,2,430000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,61.8,0,2014,69,2008,65,2,195000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,72.14,0,2013,65,2007,64,2,190000
m,B.Tech/B.E.,electronics and communication engineering,Haryana,62.24,0,2014,77.8,2010,78.2,2,250000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,72.52,0,2014,79.6,2010,69.6,2,200000
m,B.Tech/B.E.,electronics and communication engineering,Uttarakhand,64.45,0,2010,72,2006,72,2,130000
m,B.Tech/B.E.,electronics and communication engineering,Tamil Nadu,67.2,0,2013,77.9,2009,82.75,2,430000
m,B.Tech/B.E.,mechanical engineering,Andhra Pradesh,62.67,0,2014,78.08,2010,80.8,2,200000
